timestamp,open,high,low,close,volume,rsi,ema20,ema50,macd,macd_signal,bb_high,bb_low
2026-02-27 15:15:00,1.3599,1.3638,1.3575,1.3606,17543022.8,24.30283608075939,1.3756687802964873,1.3888552363667213,-0.010731490630065288,-0.009688798475455474,1.397629775565703,1.354410224434297
2026-02-27 15:30:00,1.3606,1.3609,1.3512,1.3564,24157037.0,21.89738788690822,1.3738336583634885,1.387582481999399,-0.010936792503437154,-0.00993839728105181,1.395112709641012,1.352927290358988
2026-02-27 15:45:00,1.3564,1.3595,1.3528,1.3559,20026152.4,21.62300283194375,1.372125690900299,1.3863400317249126,-0.011012891777407274,-0.010153296180322903,1.3938704659781664,1.3509495340218334
2026-02-27 16:00:00,1.3558,1.3574,1.3467,1.3522,18637996.7,19.659806296547274,1.3702280060526515,1.3850012069513866,-0.011242167370661305,-0.010371070418390584,1.39095302265465,1.34963697734535
2026-02-27 16:15:00,1.3522,1.3565,1.3502,1.355,6423672.1,25.194840603952485,1.3687777197619229,1.3838246890317245,-0.011070321554884188,-0.010510920645689306,1.3879677401668769,1.349062259833123
2026-02-27 16:30:00,1.355,1.3576,1.3504,1.3515,6264666.9,23.056506137227387,1.3671322226417397,1.3825570541677352,-0.011088729288336374,-0.010626482374218722,1.3871706751256663,1.3470293248743341
2026-02-27 16:45:00,1.3515,1.3529,1.3486,1.3501,7369970.7,22.24328687165793,1.3655101061996693,1.3812842285140985,-0.011088464928068476,-0.010718878884988672,1.385719366326695,1.3453206336733048
2026-02-27 17:00:00,1.35,1.354,1.3456,1.3476,7240629.7,20.830396838207307,1.3638043817997008,1.3799632783762907,-0.01116132373494616,-0.01080736785498017,1.3839746281572076,1.3436353718427922
2026-02-27 17:15:00,1.3476,1.3486,1.3383,1.3406,14125605.8,17.481959195474886,1.3615944406759197,1.37841962040075,-0.011649616831674425,-0.010975817650319021,1.3826204314432855,1.3408995685567142
2026-02-27 17:30:00,1.3405,1.3479,1.337,1.3453,15504472.7,26.074532622821735,1.360042589182975,1.3771208117575833,-0.011524494707097599,-0.011085553061674738,1.381125343650058,1.339294656349942
2026-02-27 17:45:00,1.3453,1.3583,1.3452,1.3566,13175820.5,41.77319282902819,1.3597147235465012,1.3763160740415996,-0.01039370677807483,-0.010947183804954757,1.3787174793454489,1.339682520654551
2026-02-27 18:00:00,1.3567,1.3575,1.3518,1.3526,7114756.3,38.64476985265438,1.3590371308277869,1.3753860319223212,-0.009708403337637117,-0.01069942771149123,1.3760325303439895,1.3399874696560108
2026-02-27 18:15:00,1.3526,1.3616,1.3521,1.3605,5095964.0,47.07501699554113,1.3591764517013312,1.374802265964583,-0.008430648182449652,-0.010245671805682914,1.3740809700317083,1.3406790299682918
2026-02-27 18:30:00,1.3606,1.3631,1.3575,1.3618,6300545.9,48.33307955627512,1.3594263134440616,1.3742923731816583,-0.007229778494682204,-0.009642493143482773,1.3724754935716341,1.3413245064283659
2026-02-27 18:45:00,1.3619,1.3625,1.3553,1.3562,5761404.7,43.5325915294099,1.3591190454970081,1.373582868351005,-0.0066532591838137645,-0.009044646351548972,1.3706030888237464,1.3418269111762535
2026-02-27 19:00:00,1.3562,1.3563,1.3464,1.3492,7399761.6,38.39864314145396,1.358174374497293,1.372626677435279,-0.006684154205967463,-0.00857254792243267,1.3680120773521172,1.342207922647883
2026-02-27 19:15:00,1.3493,1.3538,1.3481,1.3498,4631362.6,39.062023939021245,1.3573768150213603,1.3717315136142878,-0.0065843237622875694,-0.00817490309040365,1.366145243899938,1.342364756100062
2026-02-27 19:30:00,1.3498,1.3516,1.3453,1.3461,5041656.4,36.454888745735005,1.3563028326383737,1.370726356217649,-0.006726230693737456,-0.007885168611070411,1.3645986220939084,1.342011377906092
2026-02-27 19:45:00,1.3461,1.3512,1.3461,1.35,3953542.8,40.93018689125536,1.3557025628632904,1.369913557934604,-0.006449648025286914,-0.007598064493913712,1.3640568812846607,1.3417431187153392
2026-02-27 20:00:00,1.3499,1.3554,1.3493,1.3532,6797894.6,44.390826123879584,1.355464223542977,1.3692581242901096,-0.005904181284759558,-0.007259287852082881,1.3632347177948652,1.3418852822051348
2026-02-27 20:15:00,1.3532,1.3545,1.352,1.3535,3043584.3,44.71781418515539,1.355277154634122,1.3686401586316739,-0.0053856055617280685,-0.0068845513940119195,1.3622396350207675,1.3421703649792327
2026-02-27 20:30:00,1.3534,1.3541,1.3505,1.3526,3627429.1,43.88413504684603,1.3550221875261104,1.368011132802981,-0.004989734490273179,-0.006505588013264172,1.3618669591960182,1.3421630408039817
2026-02-27 20:45:00,1.3527,1.3547,1.35,1.3516,6432598.9,42.9265302199282,1.354696264904576,1.36736755896757,-0.004702488101067548,-0.0061449680308248485,1.3614897884393835,1.3421102115606167
2026-02-27 21:00:00,1.3516,1.3555,1.3498,1.3528,3731268.2,44.4918443670384,1.3545156682469972,1.3667962821453123,-0.0043281214075181484,-0.005781598706163509,1.3615282678865872,1.342131732113413
2026-02-27 21:15:00,1.3528,1.3542,1.3519,1.3531,2439992.8,44.898712497034204,1.3543808426996642,1.3662591730415747,-0.003961559224167299,-0.005417590809764268,1.3613440113955604,1.3421259886044399
2026-02-27 21:30:00,1.3531,1.3538,1.3486,1.3511,4077603.5,42.654052342106816,1.3540683814901724,1.3656646956673955,-0.0037887648158534404,-0.005091825610982103,1.361327549089602,1.342102450910398
2026-02-27 21:45:00,1.3511,1.3521,1.3465,1.3503,3284765.7,41.75482794136052,1.3537094880149179,1.3650621585823997,-0.003674025438219042,-0.004808265576429491,1.3613312219420544,1.3421187780579458
2026-02-27 22:00:00,1.3504,1.3511,1.3466,1.3494,2862587.7,40.71491140210222,1.3532990605849258,1.3644479562850507,-0.0036140555504631244,-0.004569423571236218,1.3612978845822359,1.342332115417764
2026-02-27 22:15:00,1.3494,1.3515,1.3453,1.3463,3537597.6,37.27161893818397,1.3526324833863614,1.3637362717248527,-0.003773178224723228,-0.00441017450193362,1.3604980950220873,1.3437019049779124
